2016-06-22 19:16:02 1466594162763238974 [NOTIFY] state change to STOP
2016-06-22 19:17:53 1466594273580311173 [NOTIFY] state change to BACKUP
OK
2016-06-22 19:48:21 1466596101510892658 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:26 1466596106511526674 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:31 1466596111511383475 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:36 1466596116511669474 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:41 1466596121512388845 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:46 1466596126511939133 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:51 1466596131512318670 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:48:56 1466596136512398345 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:01 1466596141512882921 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:06 1466596146512778352 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:11 1466596151513244374 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:16 1466596156513428440 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:21 1466596161513544773 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:26 1466596166513661437 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:31 1466596171513620113 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:36 1466596176513914482 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:41 1466596181514363982 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:46 1466596186514472739 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:51 1466596191514712574 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:49:56 1466596196514534173 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:01 1466596201515091673 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:06 1466596206518709773 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:11 1466596211515427158 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:16 1466596216515707977 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:21 1466596221515864888 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:26 1466596226515939772 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:31 1466596231515981382 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:36 1466596236516282272 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:41 1466596241516222274 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:46 1466596246516669010 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:51 1466596251516731273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:50:56 1466596256517153373 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:01 1466596261516896644 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:06 1466596266519654782 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:11 1466596271517435329 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:16 1466596276517621712 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:21 1466596281517724174 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:26 1466596286517854473 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:31 1466596291517972073 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:36 1466596296518248273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:41 1466596301518325475 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:46 1466596306518649541 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:51 1466596311518916673 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:51:56 1466596316519020473 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:01 1466596321518922373 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:06 1466596326520697340 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:11 1466596331519212473 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:16 1466596336519556273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:21 1466596341519417874 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-06-22 19:52:26 1466596346521153475 [CHECK] File removed: /usr/local/keepalived/bin/status.tmp
2016-08-13 21:31:27 1471095087361905373 [NOTIFY] state change to STOP
2016-08-14 04:05:47 1471118747464793174 [NOTIFY] state change to BACKUP
OK Already connected to specified master
2016-08-14 04:05:52 1471118752443301012 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:05:57 1471118757429306074 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:02 1471118762445284374 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:07 1471118767429427774 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:12 1471118772430013273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:17 1471118777430527574 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:22 1471118782430531102 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:27 1471118787430827273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:32 1471118792431210674 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:37 1471118797431706474 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:42 1471118802431921653 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:47 1471118807431791674 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:52 1471118812432755973 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:06:57 1471118817432735831 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:02 1471118822432849873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:07 1471118827433046373 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:12 1471118832433703025 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:17 1471118837433566673 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:22 1471118842434713076 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:27 1471118847434224873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:32 1471118852439609873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:37 1471118857434536172 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:42 1471118862434906973 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:47 1471118867435306173 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:52 1471118872435644653 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:07:57 1471118877435743819 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:02 1471118882436217274 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:07 1471118887436106873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:12 1471118892436316774 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:17 1471118897436477273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:22 1471118902436932520 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:27 1471118907436885574 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:32 1471118912437465974 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:37 1471118917437635967 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:42 1471118922438303027 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:47 1471118927437813773 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:52 1471118932438312773 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:08:57 1471118937438682785 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:02 1471118942438804273 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:07 1471118947438708873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:12 1471118952439486165 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:17 1471118957439069173 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:22 1471118962439328790 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:27 1471118967439880968 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:32 1471118972439807812 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:37 1471118977439900374 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:42 1471118982440290774 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:47 1471118987440109674 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:52 1471118992440780444 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:09:57 1471118997440479974 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:02 1471119002445283073 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:07 1471119007440650271 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:12 1471119012440838296 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:17 1471119017440932673 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:22 1471119022441151873 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:27 1471119027441263603 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:32 1471119032441299972 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:37 1471119037441800814 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:42 1471119042441883173 [CHECK] STATUS_TMP: /usr/local/keepalived/bin/status.tmp already exist, OK
2016-08-14 04:10:47 1471119047443284273 [CHECK] File removed: /usr/local/keepalived/bin/status.tmp
